query_id,query,category,doc_id,title,rating,text_preview,relevance
Q39,eyeliner that does not smudge,product feature,24398,Holy grail eyeliner! So happy I found it!,5,LOVE this eyeliner! It goes on so smooth and doesn't smudge (unless you want it to!) by the end of the day. It's the perfect smoky black and I absolutely love that it's cruelty free. Found my holy grail eyeliner! (Finally!),2
Q39,eyeliner that does not smudge,product feature,15300,Not waterproof or smudge proof.,5,"I love the felt tip, the size and the consistency to the eyeliner but it’s nooot water proof or smudge proof.",2
Q39,eyeliner that does not smudge,product feature,26471,It's not a good applicator at all,1,All this does is smudge foundation around some. It's not a good applicator at all.,0
Q39,eyeliner that does not smudge,product feature,7327,Great options for those with allergies!,4,"Overall, I really like this eyeliner smudge pot. I have a lot of allergies and thankfully, this one does the job and looks great. My only issue is it has dried out pretty quickly. All that said, it is the only such product that I can wear without a reaction so I will buy again!.",1
Q39,eyeliner that does not smudge,product feature,18386,Waste of money,1,Worthless not as described. Wax type more than a gel leaves white residue on hair does not hold and will smudge instead of firm hold.,0
Q39,eyeliner that does not smudge,product feature,26753,The most amazing eyeliner pencil ever,5,"This is one of the best eyeliner pencils I have ever used. I have fairly oily skin, so even with an eyeshadow primer, my eyeliner would run or smudge off by the end of the day. I don't have that with this. This bad boy stays put all day. ALL. DAY. I can smudge it out to get the great cat-eye look that I love, or I can just apply it as normal. It's very smooth, goes on fairly easy and no tugging on my eyelids. I just...I'm speechless; ts amazing.",2
Q39,eyeliner that does not smudge,product feature,20221,eyeliner stamp,5,"i was really surprised by how well the stamp worked from the first try. i got a perfect cat-eye in a second so it is user friendly. It does smudge a little and i had to reapply the eyeliner because i like a bold look. Overall, I am happy that it does the job of applying the cat-eye look flawlessly. The first order i was lost but Amazon replaced it.",1
Q39,eyeliner that does not smudge,product feature,35065,Love this stuff,5,"It is long lasting but not easy to build on.  When you try to make it darker it does smudge off. It does make my morning routine much easier, and its beautiful.",0
Q39,eyeliner that does not smudge,product feature,33831,eye brow,2,I dont like that its not smudge proof are waterproof that the only reason I order it the color great,1
Q39,eyeliner that does not smudge,product feature,9796,Worth it,5,"These lashes are my new go to, the packaging is beautiful and the lash tweezers are very high quality. The eyeliner doesn’t smudge and it’s very easy to apply. It is definitely worth the money.",1
Q39,eyeliner that does not smudge,product feature,3104,I love these eyeliners.,5,"These eyeliners are bright, easy to use, and very smudge proof.  And they stay on forever.... like-""still there the next morning"" longevity.  The variety of colors match anything, and the brushes are fine enough to make a good wing or cat eye.  The eyeliner itself does not clump in the bottle, although I do recommend storing upright to get the most use of all the product.",2
Q39,eyeliner that does not smudge,product feature,42472,This is the best mascara I have ever bought,5,This is the best mascara I have ever bought! This product actually sticks by its statement. It does not smudge at all. I will definitely be buying this again.,0
Q39,eyeliner that does not smudge,product feature,38123,Don’t buy,1,No good don’t buy! Magnetic does not stick. Runny eyeliner. They don’t stay on. A waste of hard earned money!,1
Q39,eyeliner that does not smudge,product feature,13390,Just Ok. Might go with another brand that's waterproof,3,"The eyeliner, which is very liquidy, is easy to apply. Lashes are a little more difficult in staying on the corners of your eyes. I wore them all day and the eyeliner runs everywhere. By the end of the day, It looked like I had applied black eyeshadow. It also smudges super easily if accidentally touched. The upside is that it's easy to clean with soap and water.<br /><br />I think the eyeliner ingredients could use a revamp so it doesn't smudge/run so easily IMO. I will then have no complaints",2
Q39,eyeliner that does not smudge,product feature,36023,Not great,2,Was not as advertised. Very easy to smudge. Doesn't last. Clumps,0
Q39,eyeliner that does not smudge,product feature,18397,Easy to use lashes,5,Easy to use lashes that do not require lash glue or eyeliner to stick.,1
Q39,eyeliner that does not smudge,product feature,32114,Love the lashes,5,Love that the eyeliner isn’t runny,1
Q39,eyeliner that does not smudge,product feature,10128,Favorite Eyeliner,5,This is the only eyeliner I found that lasts all day!,1
Q39,eyeliner that does not smudge,product feature,29881,Best eyeliner!,5,Love this eyeliner is really easy to use if your not a pro using eyeliner! I love it last all day and look amazing really black color 🙌,1
Q39,eyeliner that does not smudge,product feature,8377,Not waterproof or smudge proof during workouts,1,"I gave a rating of one star for MOISTURE WICKING and SMUDGE PROOF because it listed as waterproof and perfect for wearing to workout and would not smudge or run even with sweatiest workouts. It is not waterproof, it does not stay during heavy sweaty workouts nor light sweat workouts. It is great if you wear it during the day and/or night that don’t involve intense or moderate gym workouts. I wear it outside of the gym but have to add a darker shade of brown eyebrow powder over the eyebrow pen because the color is a reddish brown and I am a dark brown.",1
Q39,eyeliner that does not smudge,product feature,21296,Great Eyeliner!,5,"This eyeliner is great! I live in South Florida, where humidity rules so I needed an eyeliner that would not be subject to the humid, hot atmosphere, and is vegan. This is perfect! It is easy to put on and once it is on, it stays on.",1
Q39,eyeliner that does not smudge,product feature,34901,Eyeliner Dry!,1,Eyeliner was absolutely dry when I received the product!! Not worth it!,1
Q39,eyeliner that does not smudge,product feature,41531,"Not SMUDGE PROOF, doesn’t work over eyeshadow and...",1,"Did not go over eyeshadow it was a very faint gray. Not happy at all. I really wanted to love it because the winged tip can be used in either eye without problem. I was able to use it without eyeshadow but if you’re going to male a liquid eyeliner make it good enough to be applied over eyeshadow if not what’s the point? Also, IT IS NOT SMUDGE-PROOF! Will be returning.",2
Q39,eyeliner that does not smudge,product feature,39750,Good eyeliner:),5,elf is a really good brand for eyeliner I always buy eyeliner from them and it’s perfect :)! Nice black pigment and everything,1
Q39,eyeliner that does not smudge,product feature,30202,Great eyeliner!,5,Great eyeliner! Stays on for hours!,1
